date,year,scl_gate_pass,l2a_representative_status,l2a_product_id,l1c_pairing_status,source_l1c_product_id,atmospheric_correction_method,reflectance_quantity,acolite_product_directory_count,acolite_phase6a_alignment_status
2023-07-25,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-27,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-30,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-01,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-04,2023,True,frozen_representative,S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423,exact_unique,S2A_MSIL1C_20230804T101601_N0510_R065_T34VCM_20241026T163427,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-08-06,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-09,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-11,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-14,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-16,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-19,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-21,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-24,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-26,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-08-29,2023,True,frozen_representative,S2B_MSIL2A_20230829T101609_N0510_R065_T34VCM_20241018T022739,exact_unique,S2B_MSIL1C_20230829T101609_N0510_R065_T34VCM_20241017T204632,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-08-31,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-03,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-05,2023,True,frozen_representative,S2B_MSIL2A_20230905T100559_N0510_R022_T34VCM_20241102T142635,exact_unique,S2B_MSIL1C_20230905T100559_N0510_R022_T34VCM_20241102T083926,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-09-08,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-10,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-13,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-15,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-18,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-20,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-23,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-25,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-28,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-09-30,2023,True,frozen_representative,S2A_MSIL2A_20230930T100811_N0510_R022_T34VCM_20241106T092217,exact_unique,S2A_MSIL1C_20230930T100811_N0510_R022_T34VCM_20241106T053902,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-10-03,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-05,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-08,2023,True,frozen_representative,S2B_MSIL2A_20231008T101829_N0510_R065_T34VCM_20241103T082727,exact_unique,S2B_MSIL1C_20231008T101829_N0510_R065_T34VCM_20241103T024817,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-10-10,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-13,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-15,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-18,2023,True,frozen_representative,S2B_MSIL2A_20231018T101939_N0509_R065_T34VCM_20231018T130027,exact_unique,S2B_MSIL1C_20231018T101939_N0509_R065_T34VCM_20231018T122519,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-10-20,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-23,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-25,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-28,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-10-30,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-02,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-04,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-07,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-09,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-12,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-14,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-17,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-19,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-22,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-24,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-27,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-11-29,2023,True,frozen_representative,S2A_MSIL2A_20231129T101351_N0510_R022_T34VCM_20241110T221337,exact_unique,S2A_MSIL1C_20231129T101351_N0510_R022_T34VCM_20241110T182604,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-12-07,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-12-14,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-12-17,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-12-24,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-12-27,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-03,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-06,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-13,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-16,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-18,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-21,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-23,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-26,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-28,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-01-31,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-02,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-05,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-07,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-10,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-12,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-15,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-17,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-20,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-22,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-25,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-02-27,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-01,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-03,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-06,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-08,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-11,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-13,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-16,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-18,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-21,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-23,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-26,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-03-28,2024,True,frozen_representative,S2A_MSIL2A_20240328T100631_N0510_R022_T34VCM_20240328T142447,exact_unique,S2A_MSIL1C_20240328T100631_N0510_R022_T34VCM_20240328T120957,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-03-31,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-02,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-05,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-07,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-10,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-12,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-15,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-17,2024,True,frozen_representative,S2A_MSIL2A_20240417T100601_N0510_R022_T34VCM_20240417T174253,exact_unique,S2A_MSIL1C_20240417T100601_N0510_R022_T34VCM_20240417T153055,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-04-20,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-22,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-25,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-27,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-04-30,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-05-02,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-05-05,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-05-07,2024,True,frozen_representative,S2A_MSIL2A_20240507T100601_N0510_R022_T34VCM_20240507T143953,exact_unique,S2A_MSIL1C_20240507T100601_N0510_R022_T34VCM_20240507T121117,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-10,2024,True,frozen_representative,S2A_MSIL2A_20240510T102021_N0510_R065_T34VCM_20240510T142253,exact_unique,S2A_MSIL1C_20240510T102021_N0510_R065_T34VCM_20240510T122121,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-15,2024,True,frozen_representative,S2B_MSIL2A_20240515T101559_N0510_R065_T34VCM_20240515T144033,exact_unique,S2B_MSIL1C_20240515T101559_N0510_R065_T34VCM_20240515T140423,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-17,2024,True,frozen_representative,S2A_MSIL2A_20240517T100601_N0510_R022_T34VCM_20240517T174751,exact_unique,S2A_MSIL1C_20240517T100601_N0510_R022_T34VCM_20240517T152850,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-20,2024,True,frozen_representative,S2A_MSIL2A_20240520T102021_N0510_R065_T34VCM_20240520T145649,exact_unique,S2A_MSIL1C_20240520T102021_N0510_R065_T34VCM_20240520T135434,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-22,2024,True,frozen_representative,S2B_MSIL2A_20240522T100559_N0510_R022_T34VCM_20240522T125149,exact_unique,S2B_MSIL1C_20240522T100559_N0510_R022_T34VCM_20240522T120905,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-25,2024,True,frozen_representative,S2B_MSIL2A_20240525T101559_N0510_R065_T34VCM_20240525T130132,exact_unique,S2B_MSIL1C_20240525T101559_N0510_R065_T34VCM_20240525T122128,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-27,2024,True,frozen_representative,S2A_MSIL2A_20240527T100601_N0510_R022_T34VCM_20240527T161753,exact_unique,S2A_MSIL1C_20240527T100601_N0510_R022_T34VCM_20240527T135100,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-05-30,2024,True,frozen_representative,S2A_MSIL2A_20240530T102021_N0510_R065_T34VCM_20240530T175752,exact_unique,S2A_MSIL1C_20240530T102021_N0510_R065_T34VCM_20240530T154023,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-06-01,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-06-04,2024,True,frozen_representative,S2B_MSIL2A_20240604T101559_N0510_R065_T34VCM_20240604T130328,exact_unique,S2B_MSIL1C_20240604T101559_N0510_R065_T34VCM_20240604T122050,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-06-06,2024,True,frozen_representative,S2A_MSIL2A_20240606T100601_N0510_R022_T34VCM_20240606T155900,exact_unique,S2A_MSIL1C_20240606T100601_N0510_R022_T34VCM_20240606T135117,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-06-09,2024,True,frozen_representative,S2A_MSIL2A_20240609T102031_N0510_R065_T34VCM_20240609T163346,exact_unique,S2A_MSIL1C_20240609T102031_N0510_R065_T34VCM_20240609T140142,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-06-11,2024,True,frozen_representative,S2B_MSIL2A_20240611T100559_N0510_R022_T34VCM_20240611T125329,exact_unique,S2B_MSIL1C_20240611T100559_N0510_R022_T34VCM_20240611T120915,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-06-14,2024,True,frozen_representative,S2B_MSIL2A_20240614T101559_N0510_R065_T34VCM_20240614T133836,exact_unique,S2B_MSIL1C_20240614T101559_N0510_R065_T34VCM_20240614T125223,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-06-16,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-06-19,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-06-21,2024,True,frozen_representative,S2B_MSIL2A_20240621T100559_N0510_R022_T34VCM_20240621T130723,exact_unique,S2B_MSIL1C_20240621T100559_N0510_R022_T34VCM_20240621T123558,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-06-24,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-06-26,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-06-29,2024,True,frozen_representative,S2A_MSIL2A_20240629T102021_N0510_R065_T34VCM_20240629T134949,exact_unique,S2A_MSIL1C_20240629T102021_N0510_R065_T34VCM_20240629T122126,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-07-01,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-04,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-06,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-09,2024,True,frozen_representative,S2A_MSIL2A_20240709T102031_N0510_R065_T34VCM_20240709T142949,exact_unique,S2A_MSIL1C_20240709T102031_N0510_R065_T34VCM_20240709T122027,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-07-11,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-14,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-16,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-19,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-21,2024,True,frozen_representative,S2B_MSIL2A_20240721T100559_N0510_R022_T34VCM_20240721T125344,exact_unique,S2B_MSIL1C_20240721T100559_N0510_R022_T34VCM_20240721T121133,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-07-24,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-26,2024,True,frozen_representative,S2A_MSIL2A_20240726T100601_N0511_R022_T34VCM_20240726T173850,exact_unique,S2A_MSIL1C_20240726T100601_N0511_R022_T34VCM_20240726T153045,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-07-29,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-07-31,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-03,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-05,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-08,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-10,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-13,2024,True,frozen_representative,S2B_MSIL2A_20240813T101559_N0511_R065_T34VCM_20240813T133715,exact_unique,S2B_MSIL1C_20240813T101559_N0511_R065_T34VCM_20240813T125216,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-08-15,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-18,2024,True,frozen_representative,S2A_MSIL2A_20240818T102021_N0511_R065_T34VCM_20240818T140657,exact_unique,S2A_MSIL1C_20240818T102021_N0511_R065_T34VCM_20240818T124603,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-08-20,2024,True,frozen_representative,S2B_MSIL2A_20240820T100559_N0511_R022_T34VCM_20240820T130319,exact_unique,S2B_MSIL1C_20240820T100559_N0511_R022_T34VCM_20240820T123551,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-08-23,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-25,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-08-28,2024,True,frozen_representative,S2A_MSIL2A_20240828T102021_N0511_R065_T34VCM_20240828T150452,exact_unique,S2A_MSIL1C_20240828T102021_N0511_R065_T34VCM_20240828T130205,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-08-30,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-09-02,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-09-04,2024,True,frozen_representative,S2A_MSIL2A_20240904T100551_N0511_R022_T34VCM_20240904T154147,exact_unique,S2A_MSIL1C_20240904T100551_N0511_R022_T34VCM_20240904T135217,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-09-07,2024,True,frozen_representative,S2A_MSIL2A_20240907T102021_N0511_R065_T34VCM_20240907T143052,exact_unique,S2A_MSIL1C_20240907T102021_N0511_R065_T34VCM_20240907T125720,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2024-09-09,2024,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2024-09-12,2024,True,frozen_representative,S2B_MSIL2A_20240912T102019_N0511_R065_T34VCM_20240912T175037,exact_unique,S2B_MSIL1C_20240912T102019_N0511_R065_T34VCM_20240912T171852,ACOLITE,rhos,1,eligible_exact_l1c_product_found
