selection_version,selection_rule_id,date,year,observation_method,product_level,reflectance_quantity,source_product_id,paired_l2a_product_id,source_alignment_status,frozen_scl_gate_pass,l2a_representative_status,l1c_pairing_status,exact_three_method_source_alignment,method_product_available,required_qa_complete,source_failure_reason,minimum_valid_pixels,window_pixel_count,diagnostic_flags_exclusionary,mci_wavelength_source,NDCI_valid_pixel_count,NDCI_median,ndci_observation_eligible,ndci_selection_status,MCI_valid_pixel_count,MCI_median,mci_observation_eligible,mci_selection_status,common_B456_valid_count,common_b456_observation_eligible,common_b456_selection_status,selection_chlf_used,analysis_version,reference_date_match,CHLF,PRESENCE_ICE,open_water,measurement_regime,reference_analysis_eligible,ndci_method_specific_support,ndci_matchup_status,ndci_primary_common_support,mci_method_specific_support,mci_matchup_status,mci_primary_common_support
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-19,2019,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.82034,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-19,2019,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.82034,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-19,2019,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.82034,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-24,2019,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.624561,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-24,2019,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.624561,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-24,2019,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.624561,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-27,2019,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.807554,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-27,2019,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.807554,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-27,2019,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.807554,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-29,2019,L1C,L1C,TOA,S2B_MSIL1C_20190529T101039_N0500_R022_T34VCM_20221212T161928,S2B_MSIL2A_20190529T101039_N0500_R022_T34VCM_20221213T045958,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.05380710659898476,True,eligible_at_least_6_of_9_valid_pixels,9,-0.001036666666666665,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.14049,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-29,2019,L2A,L2A,BOA,S2B_MSIL2A_20190529T101039_N0500_R022_T34VCM_20221213T045958,S2B_MSIL2A_20190529T101039_N0500_R022_T34VCM_20221213T045958,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.13924050632911392,True,eligible_at_least_6_of_9_valid_pixels,9,-8.666666666666718e-05,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.14049,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-05-29,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190529T101039_N0500_R022_T34VCM_20221212T161928,S2B_MSIL2A_20190529T101039_N0500_R022_T34VCM_20221213T045958,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.06618794476453924,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0007721858409543833,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.14049,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-01,2019,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.35801,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-01,2019,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.35801,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-01,2019,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.35801,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-03,2019,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.62256,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-03,2019,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.62256,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-03,2019,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.62256,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-06,2019,L1C,L1C,TOA,,S2A_MSIL2A_20190606T102031_N0500_R065_T34VCM_20230605T110741,ambiguous_multiple_candidates,True,frozen_representative,ambiguous_multiple_candidates,False,False,False,l1c_not_extracted: ambiguous_multiple_candidates,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_l1c_not_extracted: ambiguous_multiple_candidates,,,,unavailable_l1c_not_extracted: ambiguous_multiple_candidates,,,unavailable_l1c_not_extracted: ambiguous_multiple_candidates,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.57096,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-06,2019,L2A,L2A,BOA,S2A_MSIL2A_20190606T102031_N0500_R065_T34VCM_20230605T110741,S2A_MSIL2A_20190606T102031_N0500_R065_T34VCM_20230605T110741,frozen_representative,True,frozen_representative,ambiguous_multiple_candidates,False,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.028248587570621493,True,eligible_at_least_6_of_9_valid_pixels,9,0.0002866666666666677,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.57096,0,True,pre_2023,True,True,eligible_method_specific_support,False,True,eligible_method_specific_support,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-06,2019,ACOLITE,L2R,rhos,,S2A_MSIL2A_20190606T102031_N0500_R065_T34VCM_20230605T110741,not_eligible_l1c_pairing_ambiguous_multiple_candidates,True,frozen_representative,ambiguous_multiple_candidates,False,False,False,not_eligible_l1c_pairing_ambiguous_multiple_candidates,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_l1c_pairing_ambiguous_multiple_candidates,,,,unavailable_not_eligible_l1c_pairing_ambiguous_multiple_candidates,,,unavailable_not_eligible_l1c_pairing_ambiguous_multiple_candidates,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.57096,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-08,2019,L1C,L1C,TOA,S2B_MSIL1C_20190608T101029_N0500_R022_T34VCM_20230626T033348,S2B_MSIL2A_20190608T101029_N0500_R022_T34VCM_20230626T160325,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.06750524109014677,True,eligible_at_least_6_of_9_valid_pixels,9,-0.00257166666666667,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.46474,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-08,2019,L2A,L2A,BOA,S2B_MSIL2A_20190608T101029_N0500_R022_T34VCM_20230626T160325,S2B_MSIL2A_20190608T101029_N0500_R022_T34VCM_20230626T160325,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.013824884792626725,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0003933333333333341,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.46474,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-08,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190608T101029_N0500_R022_T34VCM_20230626T033348,S2B_MSIL2A_20190608T101029_N0500_R022_T34VCM_20230626T160325,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.02593191399170248,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0023857407271862027,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.46474,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-11,2019,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.16844,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-11,2019,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.16844,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-11,2019,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.16844,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2019-06-13,2019,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.5413,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
